x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
Caenorhabditis elegans:AC50:NA:Growth,Procambarus acutus:LC50:4:Mortality,10,0.631994393956855,-1.56860694000906,8.42326232107894,1.17876557631169,0.327023295288375,0.631978217365614,-1.23654575201908,2.5005021867503,-1.56859198984552,-4.34736080860125,1.21017682891021,10,0.259,-1.224,0.089,0.298,0.402,8
Caenorhabditis elegans:AC50:NA:Growth,Channa punctatus:LC50:4:Mortality,18,5.12495032801637,-4.97028511685088,16.022096449357,24.2691286714488,0.451732065588586,5.12497057912937,-2.48854090696033,12.7384820652191,-4.97030575802788,-12.9895645812519,3.04895306519616,18,0.292,-0.044,0.035,0.187,0.457,16
Caenorhabditis elegans:AC50:NA:Growth,Channa punctata:LC50:4:Mortality,27,4.15812703348465,-4.36808417189551,19.2924776434843,13.0688818584804,0.383960885265404,4.15812634025112,-2.2958916107999,10.6121442913021,-4.36808344311504,-11.2332445819353,2.49707769570526,27,0.265,-0.276,0.035,0.186,0.354,25
Caenorhabditis elegans:AC50:NA:Growth,Culex pipiens:LC50:1:Mortality,24,1.32674531801842,-3.41276445411269,18.7579192570146,2.15735856283765,0.0356417872464423,1.32674767821804,-13.642409394771,16.2959047512071,-3.41276720293661,-20.3973732937133,13.5718388878401,24,0.035,-1.908,0.001,0.034,0.874,22
Caenorhabditis elegans:AC50:NA:Growth,Anopheles stephensi:LC50:2:Mortality,10,-0.38030080387669,-1.5030032708817,8.77359562163434,1.00425093632567,0.228933228537318,-0.380298232380859,-5.21380124056777,4.45320477580606,-1.50300557243582,-7.34645392880341,4.34044278393177,10,-0.13,-1.727,0.024,-0.154,0.67,8
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:EC50:2:Mortality,17,6.63484126562297,-8.29535028146459,15.9661560327982,42.2831885093088,0.540405597390753,6.6348252506306,-1.33890386352074,14.6085543647819,-8.29533201108685,-17.9783026044984,1.38763858232469,17,0.329,-1.102,0.035,0.186,0.475,15
Caenorhabditis elegans:AC50:NA:Growth,Lepomis macrochirus:EC50:2:Mortality,14,7.86155493459988,-9.63820053407675,14.6676582123048,65.7991629233754,0.54927409004332,7.86155257795277,-8.26965068179431,23.9927558376999,-9.63819780049903,-29.4012585905112,10.1248629895131,14,0.294,-0.86,0.026,0.162,0.579,12
Caenorhabditis elegans:AC50:NA:Growth,Ictalurus punctatus:EC50:2:Mortality,5,-2.82674489811745,0.609979882998741,8.85154839502702,15.9159456576737,0.231116567951279,-2.82674321713346,-13.8570686370172,8.2035822027503,0.609979065522834,-7.80278034256942,9.02273847361509,5,-0.177,-0.679,0.022,-0.148,0.813,3
Caenorhabditis elegans:AC50:NA:Growth,Daphnia pulex:EC50:2:Mortality,11,2.25537320746302,-3.00795920985261,9.98906272389364,5.52731918546455,0.541626926074385,2.25537289450275,-4.00711920990923,8.51786499891474,-3.00795890343729,-11.8409632418306,5.82504543495605,11,0.631,-1.417,0.186,0.431,0.186,9
Caenorhabditis elegans:AC50:NA:Growth,Salmo salar:EC50:4:Mortality/Growth,10,4.79431684146146,-5.08283043008345,9.69129771918226,23.2450369240225,0.355433757299008,4.79430986494739,-30.1450325923899,39.7336523222847,-5.08282448955583,-33.1075457435298,22.9418967644182,10,0.211,-1.18,0.023,0.15,0.679,8
Caenorhabditis elegans:AC50:NA:Growth,Salmo trutta:EC50:4:Mortality/Growth,10,14.0499219336982,-22.9155794858561,3.45888009209598,68.6242869875598,0.616754125542987,14.049908724136,-1524.49079331071,1552.59061075898,-22.9155591673128,-2323.48530487453,2277.6541865399,10,0.224,-1.649,0.012,0.11,0.762,8
Caenorhabditis elegans:AC50:NA:Growth,Lepomis macrochirus:EC50:4:Mortality/Growth,217,10.5521179610309,-14.7423111509225,178.125527754543,92.2207517393065,0.412365061518886,10.5521114261286,-15.9126682594021,37.0168911116592,-14.7423018296669,-53.5919758994893,24.1073722401556,217,0.13,0.123,0.007,0.085,0.214,215
Caenorhabditis elegans:AC50:NA:Growth,Pseudacris triseriata:EC50:4:Mortality/Growth,9,-0.207785135813041,-0.0406892303156234,2.38196309691407,0.276089283344827,0.253616203178216,-0.207781131809567,-1.55094328179801,1.13538101817887,-0.0406941964764619,-1.59515147206351,1.51376307911058,9,-0.082,-0.197,0.011,-0.104,0.79,7
Caenorhabditis elegans:AC50:NA:Growth,Ictalurus melas:EC50:4:Mortality/Growth,15,27.4481687206245,-29.6624410067152,14.5846280188727,733.511470167076,0.350914415153553,27.448171378668,-841.64291153897,896.539254296306,-29.662443841704,-979.935499514396,920.610611830988,15,0.039,-0.429,0.001,0.027,0.923,13
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus clarkii:EC50:4:Mortality/Growth,16,2.51908518950984,-3.64572376075179,5.91759072358511,2.71683624360175,0.682867112628077,2.51908503004562,0.707270014255805,4.33090004583543,-3.64572356935693,-6.16894585716606,-1.1225012815478,16,0.931,-1.74,0.291,0.54,0.031,14
Caenorhabditis elegans:AC50:NA:Growth,Lepomis cyanellus:EC50:4:Mortality/Growth,11,-1.20795473087234,0.393931708564489,11.1945437649213,2.50264674098243,0.276290339785974,-1.20795378369552,-14.7508552551981,12.3349476878071,0.393930783791893,-16.3258790136258,17.1137405812096,11,-0.286,-0.506,0.074,-0.272,0.419,9
Caenorhabditis elegans:AC50:NA:Growth,Ictalurus punctatus:EC50:4:Mortality/Growth,54,5.57647161049897,-7.72381092017181,35.9972847995625,21.396409861705,0.486944722671913,5.57645228299053,-1.43416373497779,12.5870683009588,-7.72378361491812,-18.0600740964957,2.61250686665948,54,0.311,-0.285,0.036,0.19,0.168,52
Caenorhabditis elegans:AC50:NA:Growth,Cyprinus carpio:EC50:4:Mortality/Growth,14,2.40362036998416,-3.46681658576658,5.34425428016263,2.58715001677306,0.694898316781092,2.40363847739634,0.59654828202447,4.21072867276822,-3.46683897456516,-6.53844559330669,-0.395232355823625,14,0.966,-1.689,0.32,0.565,0.035,12
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:EC50:4:Mortality/Growth,56,2.24187773697019,-2.41413627701006,61.3562074643625,6.602383479335,0.350249489273441,2.24188381446831,-6.00523773733724,10.4890053662739,-2.41414351749844,-13.6117005891529,8.78341355415604,56,0.34,-0.149,0.072,0.268,0.046,54
Caenorhabditis elegans:AC50:NA:Growth,Carassius auratus:EC50:4:Mortality/Growth,8,2.77534165410442,-3.03495508122718,2.31459906880638,2.51785596129003,0.700180894512172,2.77533653279346,-38.5957281366049,44.1464012021919,-3.03494833655061,-64.7403608668198,58.6704641937186,8,0.969,-0.656,0.281,0.53,0.176,6
Caenorhabditis elegans:AC50:NA:Growth,Lagodon rhomboides:EC50:4:Mortality/Growth,9,4.44841161492409,-5.72789937911624,2.866284769455,6.62059739432943,0.741897614852844,4.4483973087981,-1.66615340277487,10.5629480203711,-5.72788582770192,-12.225384697598,0.769613042194141,9,0.964,-2.427,0.183,0.428,0.25,7
Caenorhabditis elegans:AC50:NA:Growth,Mugil cephalus:EC50:4:Mortality/Growth,17,2.56786180800105,-4.33333037784073,6.2929806326553,2.81107972915469,0.70041991645486,2.56785756846229,0.58003659137956,4.55567854554501,-4.33332588773659,-6.31010974186689,-2.35654203360629,17,0.979,-2.65,0.306,0.553,0.021,15
Caenorhabditis elegans:AC50:NA:Growth,Cyprinodon variegatus:EC50:4:Mortality/Growth,133,6.62861633713646,-8.96324703962814,128.919637815185,43.559865984009,0.351671759779606,6.62862733288495,-15.3946296361009,28.6518843018708,-8.96326205240834,-40.5776817202268,22.6511576154101,133,0.156,-0.126,0.012,0.11,0.207,131
Caenorhabditis elegans:AC50:NA:Growth,Fundulus similis:EC50:4:Mortality/Growth,18,-5.55992255364416,4.68981261240783,26.2965849722321,46.6220026453968,0.0987005140619948,-5.55991889724178,-464.665307766399,453.545469971916,4.68980891319674,-495.879604498367,505.25922232476,18,-0.038,-0.897,0.001,-0.035,0.892,16
Caenorhabditis elegans:AC50:NA:Growth,Americamysis bahia:EC50:4:Mortality/Growth,123,7.32140308357685,-10.7053232267106,125.639104236931,55.7745110676259,0.508750759734073,7.32139854178298,-3.97729703050462,18.6200941140706,-10.7053171208569,-27.0707598933582,5.66012565164433,123,0.268,-1.222,0.024,0.157,0.084,121
Caenorhabditis elegans:AC50:NA:Growth,Penaeus duorarum:EC50:4:Mortality/Growth,50,6.32581466831036,-8.56930752926355,71.3504766625086,58.530124862949,0.505535002359716,6.32581159776322,-1.46767777533225,14.1193009708587,-8.56930377490558,-19.8253715505175,2.68676400070635,50,0.3,-1.202,0.032,0.178,0.217,48
Caenorhabditis elegans:AC50:NA:Growth,Penaeus stylirostris:EC50:4:Mortality/Growth,5,2.2972366268853,-4.34159696729152,3.33029414596329,4.18104850411844,0.0935463805586478,2.29722379958907,-5.48797473065107,10.0824223298292,-4.34158373300214,-12.8236140632334,4.14044659722909,5,0.073,-2.047,0.005,0.069,0.913,3
Caenorhabditis elegans:AC50:NA:Growth,Palaemonetes pugio:EC50:4:Mortality/Growth,30,11.9650286908359,-13.6958259674904,16.8296484468626,80.8731430397767,0.693708753787949,11.9650420132136,-28.200565779872,52.1306498062992,-13.6958402232788,-55.6142424309448,28.2225619843872,30,0.365,-1.283,0.025,0.158,0.405,28
Caenorhabditis elegans:AC50:NA:Growth,Crangon septemspinosa:LC50:4:Mortality,20,13.4309493293393,-16.7045649311892,11.4390866171571,103.747024791568,0.682275316917931,13.4309503945682,-41.1724981320651,68.0343989212015,-16.7045661204629,-76.7432576195266,43.3341253786008,20,0.311,-2.056,0.019,0.137,0.565,18
Caenorhabditis elegans:AC50:NA:Growth,Palaemonetes vulgaris:LC50:4:Mortality,13,1.76595997316638,-3.3864369859116,5.01155338961157,1.58774285335174,0.26997534586341,1.7659418083042,-4.08185108403951,7.61373470064791,-3.3864188409065,-8.62122566807947,1.84838798626648,13,0.269,-1.891,0.055,0.234,0.442,11
Caenorhabditis elegans:AC50:NA:Growth,Pagurus longicarpus:LC50:4:Mortality,11,0.0959712792257293,-1.81397998690633,1.96763429880795,0.180523378893506,0.478014017053507,0.095990467375607,-0.790615660547947,0.982596595299161,-1.81399790280852,-2.5824473712311,-1.04554843438593,11,0.062,-1.782,0.011,0.103,0.763,9
Caenorhabditis elegans:AC50:NA:Growth,Mugil cephalus:LC50:4:Mortality,16,3.72789418939329,-5.12079533720123,6.76386306201761,6.29766172367133,0.492227171863431,3.72790786888967,-4.79430404400402,12.2501197817834,-5.12080887020141,-13.0397678106434,2.79815007024054,16,0.429,-1.858,0.074,0.272,0.308,14
Caenorhabditis elegans:AC50:NA:Growth,Fundulus majalis:LC50:4:Mortality,11,5.59507382668455,-7.25204323339454,4.97089553871812,14.5985491219489,0.584310073910985,5.59507048973821,-14.9832498998221,26.1733908792985,-7.25203974787046,-29.6164063547536,15.1123268590127,11,0.448,-1.876,0.059,0.242,0.473,9
Caenorhabditis elegans:AC50:NA:Growth,Thalassoma bifasciatum:LC50:4:Mortality,11,6.64993813339779,-8.59716528203555,5.04582583723296,20.7437006461683,0.615781035777707,6.6499313100864,-8.33340784111427,21.6332704612871,-8.59715815491581,-25.5716710775604,8.37735476772876,11,0.44,-2.111,0.05,0.224,0.508,9
Caenorhabditis elegans:AC50:NA:Growth,Menidia menidia:LC50:4:Mortality,17,4.34893390555863,-5.31817722748855,9.70257715839006,11.365271344262,0.600339386764822,4.34891446097055,-0.971161949908652,9.66899087184976,-5.31816038597152,-10.579231885961,-0.0570888859820231,17,0.57,-2.045,0.097,0.312,0.223,15
Caenorhabditis elegans:AC50:NA:Growth,Anguilla rostrata:LC50:4:Mortality,14,4.87464890051113,-6.41948264322816,6.24081413127122,11.0383071113729,0.69764806267707,4.87464803094391,-0.941717585133172,10.691013647021,-6.4194816931081,-13.4586850748617,0.619721688645486,14,0.766,-1.93,0.128,0.358,0.209,12
Caenorhabditis elegans:AC50:NA:Growth,Fundulus heteroclitus:LC50:4:Mortality,20,5.04575411991851,-5.69923334187868,11.3473229283324,15.0123009405366,0.627791840677838,5.04573727518071,-0.843834462073446,10.9353090124349,-5.6992172081627,-12.0878378879478,0.689403471622405,20,0.571,-1.413,0.086,0.294,0.208,18
Caenorhabditis elegans:AC50:NA:Growth,Tilapia zillii:LC50:4:Mortality,7,2.67810403410806,-3.5724248917564,2.22951182556038,2.60287263368018,0.792118627815722,2.67810339219049,0.407244633764263,4.94896215061671,-3.57242432460554,-5.96239255083044,-1.18245609838064,7,1.292,-2.348,0.42,0.648,0.116,5
Caenorhabditis elegans:AC50:NA:Growth,Culex quinquefasciatus:LC50:1:Mortality,24,-1.7408405890616,-0.13371935294151,13.2538510129451,2.22583293881592,0.369112685581152,-1.74082346779323,-3.87705831091201,0.395411375325549,-0.133737641538366,-2.74169928417959,2.47422400110285,24,-0.392,-1.575,0.105,-0.325,0.122,22
Caenorhabditis elegans:AC50:NA:Growth,Macrobrachium kistnensis:LC50:4:Mortality,6,6.17881682615077,-7.85455190426763,2.19165773454455,14.310713132948,0.496153203547812,6.17882473674258,-26.9256634966236,39.2833129701088,-7.8545601518285,-39.9753231922941,24.2662028886371,6,0.296,-1.721,0.031,0.177,0.737,4
Caenorhabditis elegans:AC50:NA:Growth,Notonecta undulata:LC50:4:Mortality,9,-0.340011959783249,-1.39833143081681,3.72551029769712,0.46180106521387,0.585124853958902,-0.340010642016952,-0.907257666758251,0.227236382724347,-1.3983325228687,-1.87793572923979,-0.918729316497605,9,-0.244,-1.478,0.162,-0.403,0.283,7
Caenorhabditis elegans:AC50:NA:Growth,Peltodytes sp:LC50:4:Mortality,10,8.86948695922982,-10.1206165509195,15.5518550216127,123.898205869402,0.11186337674565,8.86948888919961,-96.0957659231633,113.834743701563,-10.1206184691225,-118.089502620713,97.8482656824679,10,0.028,-1.333,0.001,0.025,0.945,8
Caenorhabditis elegans:AC50:NA:Growth,Lestes congener:LC50:4:Mortality,7,1.50712919303178,-3.58764401170412,3.25819088410345,1.52271011248725,0.0340856281476099,1.50712648814904,-12.8010632351129,15.815316211411,-3.58764034958468,-21.7745067441576,14.5992260449882,7,0.032,-1.59,0.001,0.031,0.947,5
Caenorhabditis elegans:AC50:NA:Growth,Lepomis cyanellus:LC50:4:Mortality,22,67.0927025267854,-71.8135651571816,19.4262102540603,3975.68936640588,0.334484491193611,67.0927007019125,-2480.13286376831,2614.31826517214,-71.8135632149579,-2771.5335308112,2627.90640438128,22,0.015,-0.422,0,0.011,0.963,20
Caenorhabditis elegans:AC50:NA:Growth,Notemigonus crysoleucas:LC50:4:Mortality,13,7.14588817293913,-7.09991081483503,5.5689040472919,22.3029114356114,0.377321159417906,7.14588350639817,-3725.3963463582,3739.68811337099,-7.09990649121852,-3712.14523796844,3697.94542498601,13,0.163,-0.63,0.012,0.111,0.718,11
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:LC50:1.1:Mortality,30,8.5783842233651,-10.4218376546344,17.7270276940986,44.0745174352043,0.654038764227957,8.5783905091626,-11.4218466056512,28.5786276239765,-10.4218441986644,-31.0950313999044,10.2513430025755,30,0.414,-1.922,0.038,0.195,0.302,28
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:LC50:1:Mortality,89,11.1068973961182,-14.0639804093702,82.6843468166353,115.53806135174,0.526751408963279,11.1069164811769,-12.1452517342422,34.3590846965959,-14.0640049810865,-44.6812210564391,16.5532110942662,89,0.195,-0.015,0.012,0.11,0.305,87
Caenorhabditis elegans:AC50:NA:Growth,Penaeus vannamei:LC50:2:Mortality,5,0.0622348520337483,-1.98796090739225,0.98729554753574,0.198223903550553,0.623806379772664,0.0622541604561493,-0.716538791173196,0.841047112085494,-1.98797852818408,-2.82589509183034,-1.15006196453782,5,0.048,-1.975,0.01,0.098,0.875,3
Caenorhabditis elegans:AC50:NA:Growth,Salvelinus fontinalis:LC50:4:Mortality,28,17.940253086748,-20.7517346702772,19.9018946442605,229.477858543875,0.568452380336236,17.9402512751466,-214.06406177404,249.944564324333,-20.7517326153196,-280.273908310009,238.77044307937,28,0.145,-0.566,0.006,0.077,0.699,26
Caenorhabditis elegans:AC50:NA:Growth,Drunella grandis:LC50:4:Mortality,10,0.571305622255424,-2.34975507709697,1.73641171022635,0.230315932631393,0.579642401080878,0.571303092138295,0.0138604241821132,1.12874576009448,-2.34975219350696,-3.13083069833171,-1.5686736886822,10,0.386,-2.138,0.273,0.522,0.121,8
Caenorhabditis elegans:AC50:NA:Growth,Gammarus lacustris:LC50:4:Mortality,13,-23.4956019492941,30.7802737650983,7.51505857234067,319.704067300243,0.522473729359039,-23.4956141004233,-170.379839682582,123.388611481736,30.7802903141641,-167.103504107222,228.66408473555,13,-0.093,-1.093,0.003,-0.052,0.866,11
Caenorhabditis elegans:AC50:NA:Growth,Hesperoperla pacifica:LC50:4:Mortality,10,-1.462896333897,-0.272089055031754,4.40762669603595,1.38402373349115,0.250676770773024,-1.46289192501169,-9.8733317784891,6.94754792846572,-0.272094079865381,-10.5233900154332,9.97920185570247,10,-0.257,-1.647,0.055,-0.235,0.514,8
Caenorhabditis elegans:AC50:NA:Growth,Pteronarcys californica:LC50:4:Mortality,34,4.04040092128694,-5.78729057601383,23.4370727169085,11.9424566360289,0.480237962884496,4.04041668386244,-4.46052884780032,12.5413622155252,-5.78730951863121,-17.3074832846518,5.73286424738937,34,0.389,-1.4,0.061,0.247,0.158,32
Caenorhabditis elegans:AC50:NA:Growth,Channa striata:LC50:4:Mortality,7,-0.635669309748813,0.793557070963701,6.15975726669223,1.23553772681039,0.388131124815033,-0.635671798921985,-19.2085107037522,17.9371671059082,0.793559213048308,-23.736358844395,25.3234772704916,7,-0.302,0.506,0.127,-0.356,0.433,5
Caenorhabditis elegans:AC50:NA:Growth,Cyprinus carpio:LC50:2:Mortality,71,1.43189770088939,-1.39923639772575,71.6803705364319,3.07956138294368,0.219400420801272,1.43188639674135,-6.34168400767844,9.20545680116115,-1.39922395029374,-10.8363923052404,8.03794440465295,71,0.223,-0.068,0.043,0.207,0.084,69
Caenorhabditis elegans:AC50:NA:Growth,Misgurnus anguillicaudatus:LC50:2:Mortality,21,70.9140435335003,-63.1950206911688,16.3068540245174,3905.72571327144,0.141208139914269,70.9139722196968,-780.895327637977,922.723272077371,-63.1949573470649,-818.918389013996,692.528474319866,21,0.005,-0.21,0,0.004,0.986,19
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:LC50:2:Mortality,80,24.8882408984739,-27.0757849029178,93.9091898165787,728.294567826247,0.3240205288864,24.8882503924134,-239.5622842781,289.338785062926,-27.0757955264562,-323.899551189293,269.747960136381,80,0.038,0.731,0.001,0.027,0.809,78
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:LC50:4:Mortality,229,10.3314624388369,-12.0863085885196,236.289078823877,111.168456342786,0.375296509409679,10.3314538514883,-30.5563642268745,51.2192719298511,-12.086297875778,-64.5287416844217,40.3561459328657,229,0.114,0.66,0.006,0.077,0.243,227
Caenorhabditis elegans:AC50:NA:Growth,Chironomus riparius:LC50:4:Mortality,9,2.04687637661468,-1.62723450019451,15.8513860454352,9.14044268301518,0.247945724033212,2.04687047873974,-6.57619507781184,10.6699360352913,-1.62723106616045,-8.45837527509394,5.20391314277304,9,0.231,-0.57,0.039,0.198,0.61,7
Caenorhabditis elegans:AC50:NA:Growth,Macropodus cupanus:LC50:2:Mortality,6,-0.353960505902363,0.494951645856384,6.49162213006027,1.21749079024327,0.176588481706752,-0.353958129395424,-6.79833686496436,6.09042060617351,0.494950636919104,-4.69610889435559,5.6860101681938,6,-0.098,0.386,0.013,-0.112,0.832,4
Caenorhabditis elegans:AC50:NA:Growth,Channa punctata:LC50:3:Mortality,22,14.0049847999675,-14.5457998303568,17.2847692111232,154.886930698329,0.439427094809263,14.0049839861337,-151.626478165291,179.636446137558,-14.545798980922,-187.204782500694,158.11318453885,22,0.11,-0.044,0.005,0.069,0.759,20
Caenorhabditis elegans:AC50:NA:Growth,Channa punctata:LC50:2:Mortality,24,7.43074938164505,-7.45053740550567,17.3688361768829,40.683630261382,0.45915651961666,7.43074436537024,-26.1667127891087,41.0282015198492,-7.45053228794851,-40.2061823463474,25.3051177704504,24,0.218,-0.092,0.018,0.135,0.528,22
Caenorhabditis elegans:AC50:NA:Growth,Eretes sticticus:LC50:2:Mortality,7,-0.29958326581706,-1.10018702756657,3.40911907243684,0.530726851876888,0.563689810980313,-0.299596327534509,-2.34208786228742,1.7428952072184,-1.10017631292934,-3.82057441135315,1.62022178549448,7,-0.211,-1.173,0.123,-0.351,0.44,5
Caenorhabditis elegans:AC50:NA:Growth,Micropterus salmoides:LC50:4:Mortality,43,-18.843143613687,19.644413028097,38.1529307217195,315.927615377071,0.476565800135504,-18.843146908858,-992.235870209182,954.549576391466,19.6444165578261,-1077.2832540574,1116.57208717305,43,-0.096,-0.437,0.003,-0.057,0.715,41
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus kisutch:LC50:4:Mortality,47,-706.236674673192,869.257426387397,38.4605883775741,408149.688964771,0.515480378495084,-706.238252751829,-57265.83973972,55853.3632342163,869.259368878239,-68662.394493216,70400.9132309725,47,-0.003,-0.061,0,-0.002,0.991,45
Caenorhabditis elegans:AC50:NA:Growth,Cypridopsis vidua:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,10,0.317236777573945,-1.48163242990493,6.23690552147556,0.686458253551977,0.34125025193541,0.317230570165894,-1.74417818995568,2.37863933028747,-1.48162854171218,-3.46135270537444,0.498095621950074,10,0.154,-1.379,0.042,0.205,0.57,8
Caenorhabditis elegans:AC50:NA:Growth,Esox lucius:LC50:4:Mortality,11,19.1175898278737,-28.6532189378983,6.18129639930385,205.939577784693,0.38324650538039,19.1175881498618,-453.557513897385,491.792690197109,-28.6532165886718,-740.683254914111,683.376821736767,11,0.065,-1.979,0.002,0.043,0.9,9
Caenorhabditis elegans:AC50:NA:Growth,Stizostedion vitreum:LC50:4:Mortality,9,2.03743738869707,-2.9162079058566,5.79484895621672,3.31668251663063,0.513108042375133,2.03744047101376,-1.68782465905547,5.762705601083,-2.91621107488608,-6.68962456372069,0.857202413948529,9,0.592,-1.43,0.183,0.428,0.251,7
Caenorhabditis elegans:AC50:NA:Growth,Perca flavescens:LC50:4:Mortality,20,-85.55661198979,111.751946578797,19.1535449485263,7011.09178301074,0.401026874475792,-85.5566869252944,-1866.57722300136,1695.46384915077,111.752045122006,-2239.76554378865,2463.26963403266,20,-0.016,-0.738,0,-0.01,0.966,18
Caenorhabditis elegans:AC50:NA:Growth,Gambusia affinis:LC50:3:Mortality,16,66.049212937172,-44.8698084250643,23.8127162363149,6494.17201771348,0.334774337998801,66.0492115194563,-902.730288003918,1034.82871104283,-44.8698074685354,-702.184326164913,612.444711227842,16,0.015,-0.317,0,0.011,0.968,14
Caenorhabditis elegans:AC50:NA:Growth,Leuciscus idus melanotus:LC50:2:Mortality,36,-5.39262583656274,8.08075521293642,29.0649304559814,24.285697887244,0.222376503120695,-5.39262418491276,-41.1583131510793,30.3730647812538,8.08075316830065,-36.8523276253435,53.0138339619448,36,-0.101,1.53,0.007,-0.082,0.637,34
Caenorhabditis elegans:AC50:NA:Growth,Chironomus tentans:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,7,-0.0618842018186069,-2.42235405610612,0.995130052351584,0.142705865224243,0.846318159187574,-0.0618913247566796,-0.749110269378678,0.625327619865318,-2.42234898149487,-3.40693499021608,-1.43776297277367,7,-0.057,-2.426,0.037,-0.192,0.68,5
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus tshawytscha:LC50:4:Mortality,33,22.5502544207447,-29.1231683483227,32.78398915486,506.178806433363,0.466874121923224,22.5502590146025,-785.405834766951,830.506352796156,-29.1231742022389,-1077.31279212849,1019.06644372401,33,0.077,-0.486,0.002,0.047,0.796,31
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus tshawytscha:LC50:3:Mortality,16,5.05405645489471,-7.04669634455909,7.56916197396086,12.5569968626211,0.791146924982652,5.05407319589584,-0.675209801070155,10.7833561928618,-7.04671824061374,-14.868791244758,0.77535476353053,16,1.122,-1.904,0.195,0.442,0.087,14
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus tshawytscha:LC50:2:Mortality,19,4.49666900870798,-6.61743583412407,8.81282679481208,9.84255095414203,0.73857167412431,4.49665434534258,-0.202247884120141,9.19555657480529,-6.61741562569016,-13.4841165864895,0.249285335109159,19,0.946,-1.723,0.177,0.421,0.073,17
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus kisutch:LC50:3:Mortality,18,3.92610613857224,-4.20549865192954,17.1824144727911,15.6687481994549,0.566645068722105,3.92611623942019,-0.931894474314767,8.78412695315515,-4.20550937709355,-9.79731729270568,1.38629853851858,18,0.54,-0.61,0.098,0.313,0.207,16
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus kisutch:LC50:2:Mortality,20,3.62985770536385,-3.93677698401761,17.3600501093985,12.3046880395207,0.588115466748521,3.62986668497878,0.10481465331247,7.15491871664509,-3.93678715165543,-8.69342554448909,0.819851241178243,20,0.609,-0.516,0.122,0.349,0.132,18
Caenorhabditis elegans:AC50:NA:Growth,Salmo trutta:LC50:4:Mortality,36,-3.32322631773452,3.92787553334059,26.518159199882,8.87167458566907,0.511000370706847,-3.32320696289915,-9.78639238584242,3.13997846004413,3.92785123759951,-5.09058142574483,12.9462839009438,36,-0.491,0.373,0.097,-0.312,0.064,34
Caenorhabditis elegans:AC50:NA:Growth,Poecilia reticulata:LC50:7:Mortality,7,1.61389872725476,-2.42403794170125,4.30961282315204,2.21924688349801,0.527422503004092,1.61390408336339,-3.57496244451663,6.8027706112434,-2.42404393877861,-10.4080048455586,5.55991696800138,7,0.617,-1.308,0.236,0.486,0.269,5
Caenorhabditis elegans:AC50:NA:Growth,Tinca tinca:LC50:4:Mortality,8,3.25204549961811,-3.5035580612526,0.890687615286123,1.28880270451174,0.943925027414737,3.25204401210239,1.50749299313063,4.99659503107414,-3.50355609658372,-6.8085063551411,-0.198605838026328,8,2.42,-2.405,0.721,0.849,0.008,6
Caenorhabditis elegans:AC50:NA:Growth,Cyprinus carpio:LC50:4:Mortality,83,3.05015578223208,-3.52950669063625,93.6349362328238,11.6236495353391,0.292808256057706,3.05016290401109,-7.87881925768615,13.9791450657083,-3.52951516880221,-17.745099619635,10.6860692820305,83,0.227,-0.169,0.032,0.178,0.107,81
Caenorhabditis elegans:AC50:NA:Growth,Aedes aegypti:LC50:1:Mortality,21,5.53425705383068,-6.71957985009204,25.6567533047898,38.6415153675267,0.50166531002854,5.5342573841066,-5.41298398355297,16.4814987517662,-6.71958016890604,-17.3919843500174,3.95282401220529,21,0.331,-1.697,0.04,0.199,0.387,19
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:LC50:4:Mortality,32,11.0215715690603,-12.1927459733002,35.9266445908789,137.503663375425,0.455767418630327,11.0215589944232,-148.616130176071,170.659248164918,-12.1927327642071,-174.600751910755,150.215286382341,32,0.149,-0.771,0.008,0.092,0.617,30
Caenorhabditis elegans:AC50:NA:Growth,Morone saxatilis:LC50:4:Mortality,28,3.62441589462366,-4.16700567321662,20.8826755189347,10.5430591940217,0.676439762410013,3.62442500533698,1.22630499705947,6.0225450136145,-4.16701522907285,-6.8058406704851,-1.5281897876606,28,0.827,-1.233,0.182,0.426,0.024,26
